timestamp,device,dns_target,icmp_target,service_host,dns_ms,error_code,icmp_jitter_ms,icmp_loss_pct,icmp_rtt_ms,probe_success,tcp_connect_ms
2026-03-08T14:58:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,45,0,10,0,57,1,55
2026-03-08T14:58:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,59,0,28,0,65,1,52
2026-03-08T14:59:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,60,0,6,0,55,1,52
2026-03-08T14:59:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,17,0,66,1,64
2026-03-08T15:00:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,50,0,3,0,48,1,57
2026-03-08T15:00:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,10,0,57,1,42
2026-03-08T15:01:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,45,0,0,0,51,1,47
2026-03-08T15:01:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,24,0,72,1,62
2026-03-08T15:02:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,5,0,59,1,46
2026-03-08T15:02:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,56,0,11,0,66,1,64
2026-03-08T15:03:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,49,0,10,0,63,1,55
2026-03-08T15:03:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,4,0,60,1,58
2026-03-08T15:04:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,54,0,0,0,59,1,46
2026-03-08T15:04:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,54,0,10,0,69,1,71
2026-03-08T15:05:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,1,0,62,1,55
2026-03-08T15:05:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,54,0,3,0,63,1,47
2026-03-08T15:06:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,56,0,0,0,63,1,48
2026-03-08T15:06:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,11,0,2,0,64,1,51
2026-03-08T15:07:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,66,0,22,0,68,1,56
2026-03-08T15:07:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,24,0,63,1,64
2026-03-08T15:08:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,61,0,20,0,61,1,47
2026-03-08T15:08:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,61,0,14,0,58,1,56
2026-03-08T15:09:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,51,0,11,0,56,1,58
2026-03-08T15:09:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,1,0,50,1,62
2026-03-08T15:10:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,45,0,3,0,60,1,45
2026-03-08T15:10:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,1,0,54,1,46
2026-03-08T15:11:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,4,0,57,1,48
2026-03-08T15:11:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,56,0,22,0,71,1,59
2026-03-08T15:12:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,10,0,64,1,50
2026-03-08T15:12:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,58,0,6,0,61,1,67
2026-03-08T15:13:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,10,0,77,1,65
2026-03-08T15:13:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,59,0,181,0,175,1,47
2026-03-08T15:14:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,53,0,20,33,59,1,46
2026-03-08T15:14:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,20,0,62,1,64
2026-03-08T15:15:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,67,0,1,0,50,1,61
2026-03-08T15:15:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,44,0,1,0,51,1,47
2026-03-08T15:16:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,0,0,52,1,64
2026-03-08T15:16:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,0,0,53,1,60
2026-03-08T15:17:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,10,0,62,1,47
2026-03-08T15:17:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,14,0,65,1,59
2026-03-08T15:18:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,49,0,14,0,67,1,48
2026-03-08T15:18:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,11,0,58,1,66
2026-03-08T15:19:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,60,0,24,0,66,1,45
2026-03-08T15:19:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,62,0,25,0,63,1,45
2026-03-08T15:20:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,63,0,10,0,59,1,45
